username,time,text,tags,latitude,longitude,location
@IzzatKr,Oct 8,"مع ١٤٥٩حالة إنتقلت من كمامة وحدة لمرحلة الـ Double كمامة عم بختنق
 #كورونا #لبنان #صباح_الخير","['#كورونا', '#لبنان', '#صباح_الخير']",33.894204,35.485805,Beirut
@AfifaKarake,Oct 8,"البزري ""استندنا في توصيتنا بالانطلاقة إلى أن #الفيروس باق وسيربكنا في الشتاء أكثر من الصيف، وأن كل خطوة لها حسناتها وسيئاتها، والبروتوكول الصحي الذي أعدّ فعال جداً إذا طبق بحذافيره.""
#لبنان #كورونا

عودة تدريجية الى المدارس - فاتن الحاج 
@AlakhbarNews","['#الفيروس', '#كورونا', '#لبنان']",33.894204,35.485805,Beirut
@Walksca,Oct 8,"Replying to 
@dxhlkemper",[],33.894204,35.485805,Beirut
@INARAorg,Oct 8,Please consider a gift of $50 to help Syrian refugee children who are in danger as a result of #COVID-19. http://bit.ly/2z1Kf6y,['#COVID'],33.894204,35.485805,Beirut
@ElieHHaddad,Oct 8,صار ١٥٠٠ واخيراً! مش #الدولار، #كورونا ,"['#كورونا', '#الدولار']",33.894204,35.485805,Beirut
@Rulaelhalabi,Oct 8,"Replying to 
@firassabiad",[],33.894204,35.485805,Beirut
@lebanondebate,Oct 7,"""كورونا""... طلبٌ من #بايدن بشأن المُناظرة مع #ترمب 
http://lebanondebate.com/news/501870
@realDonaldTrump
 @JoeBiden","['#بايدن', '#ترمب']",33.894204,35.485805,Beirut
@Mustaqbalweblb,Oct 7,"متخوف من ""كورونا"".. بايدن يطالب بإلغاء مناظرته مع ترامب",[],33.894204,35.485805,Beirut
@ALJADEEDNEWS,Oct 7,#الأسد يرغب بالتطعيم شخصياً بلقاح فيروس #كورونا الروسي,"['#الأسد', '#كورونا']",33.894204,35.485805,Beirut
@Lebanon24,Oct 7,"بايدن: لا يجب إجراء المناظرة الثانية مع الرئيس دونالد ترمب ما لم يشف تماما من فيروس كورونا
#lebanon24",['#lebanon24'],33.894204,35.485805,Beirut
@AnbaaOnline,Oct 7,"كورونا يغيّب دوبوا عن تشكيلة ""الديوك""",[],33.894204,35.485805,Beirut
@tajdeedlebanon,Oct 7,"وزارة الصحة: تسجيل 1459 إصابة جديدة 
بفيروس كورونا و9 حالات وفاة
#لبنان",['#لبنان'],33.894204,35.485805,Beirut
@AliwaaNewspaper,Oct 7,"دائرة ترامب المقرّبة في مرمى «كورونا».. وكبار المسؤولين العسكريّين في الحجر
https://bit.ly/3jFC8iH",[],33.894204,35.485805,Beirut
@kataeb_Ar,Oct 7,بعد حديثه عن #كورونا.. تويتر يحذر من تغريدة لترامب,['#كورونا'],33.894204,35.485805,Beirut
@Ar_independent,Oct 7,صدرت منذ قليل نتائج فحوصات الPCR التي أجراها لاعبو فريق العهد وأعضاء جهازيه الفني والإداري إضافةً إلى العاملين في النادي، وجاءت جميع نتائج اليوم سلبية ما يعني توقف فيروس كورونا  في النادي عند الإصابات التي أُعلِن عنها سابقًا إضافة إلى المدافع جاد نور الدين الذي صدرت نتيجته,[],33.894204,35.485805,Beirut
@lebnewsnetwork,Oct 7,شاهدت ممثلة أمريكية توفي زوجها بسبب فيروس كورونا - https://lebanonews.net/%d8%b9%d9%86%d8%a7%d9%88%d9%8a%d9%86/%d8%b4%d8%a7%d9%87%d8%af%d8%aa-%d9%85%d9%85%d8%ab%d9%84%d8%a9-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-%d8%aa%d9%88%d9%81%d9%8a-%d8%b2%d9%88%d8%ac%d9%87%d8%a7-%d8%a8%d8%b3%d8%a8%d8%a8-%d9%81%d9%8a/…,[],33.894204,35.485805,Beirut
@AlMayadeenNews,Oct 7,#أميركا | مصادر عسكرية اميركية: إصابة عدد من كبار القيادات العسكرية بفيروس #كورونا أبرزهم رئيس هيئة الأركان #مارك_ميللي,"['#مارك_ميللي', '#كورونا', '#أميركا']",33.894204,35.485805,Beirut
@Gbelaur1,Oct 7,"Replying to 
@s0urchilibean
 and 
@ohnobambi",[],33.894204,35.485805,Beirut
@lamisjomaa1,Oct 7,"If you are a smoker or know someone who smokes and would be willing to take part in a new research study on smoking during #Covid_19 , check the link below 
@Law174
 @FHS_AUB
 @rimanakkash",['#Covid_19'],33.894204,35.485805,Beirut
@ChangSara,Oct 7,A reminder from your friendly public health professional that the #COVID19 response doesn't start in the hospital - it ends there. Preventing cases in the first place is the best way to avoid overwhelming the healthcare system. #Lebanon #publichealthtwitter,"['#publichealthtwitter', '#COVID19', '#Lebanon']",33.894204,35.485805,Beirut
@alahdath24,Oct 7,الأحداث - معوض شدد على اهمية اللامركزية في ادارة كورونا:الاجراءات مهما كانت صعبة فهي اسهل من الموت,[],33.894204,35.485805,Beirut
@89hamoudii,Oct 7,"#كورونا_لبنان
قريباً إحصاء الأصحاء
99-98-97-----0",['#كورونا_لبنان'],33.894204,35.485805,Beirut
@aljoumhouria,Oct 7,"الضربة القاضية: «كورونا» أم رفع الدعم؟
https://aljoumhouria.com/ar/news/557284
@ToniIssa4
 
#الجمهورية",['#الجمهورية'],33.894204,35.485805,Beirut
@jarasscoop,Oct 7,"""الماريجوانا""... هكذا تعالج #كورونا
https://annaharar.com/arabic/%D8%B5%D8%AD%D8%A9/051020206…",['#كورونا'],33.894204,35.485805,Beirut
@Hawraa_hamm,Oct 7,"١٤٥٩ حالة كورونا اليوم 
بتعرفوا؟ الله لا يردنا
 يالا خلي حفلات وديع الشيخ تنفعكننن 

#كورونا_لبنان #عمرو_ما_حدا_يرجع","['#كورونا_لبنان', '#عمرو_ما_حدا_يرجع']",33.894204,35.485805,Beirut
@Samer__LB,Oct 7,"Replying to 
@ely_with",[],33.894204,35.485805,Beirut
@AlassalAsaad,Oct 7,"حواجز على طريق الهرمل!!!
انا: انه عصر الميليشيات 
الدولة: يا شباب بس التزموا بالكمامات كرمال كورونا 
#عهد_الرداءة #الميليشيا #شريعة_الغاب #لبنان","['#الميليشيا', '#عهد_الرداءة', '#شريعة_الغاب', '#لبنان']",33.894204,35.485805,Beirut
@Haidar_220,Oct 7,#لبنان يسجل اليوم أكبر حصيلة إصابات بفيروس #كورونا منذ 21 شباط : 1459 إصابة و9 وفيات,"['#كورونا', '#لبنان']",33.894204,35.485805,Beirut
@leb_now,Oct 7,كربلاء : إحياء أربعين الإمام الحسين وسط حشود مليونية تستعد لإحياء المراسم وسط غياب الزوار من خارج العراق بسبب وباء كورونا,[],33.894204,35.485805,Beirut
@LFAlebanon,Oct 7,"What legal impact has the COVID-19 pandemic had on the #franchise sector so far?

https://lexology.com/library/detail.aspx?g=6eafdc2a-0367-4416-bb40-da072ad08f83…",['#franchise'],33.894204,35.485805,Beirut
@ElyKaram79,Oct 7,"كان كل جسمي عميوجعني و حاسس حالي عالآخر... بس طلعت النتيجة سلبية ما عاد بني شي 
 #كورونا #Covid_19","['#Covid_19', '#كورونا']",33.894204,35.485805,Beirut
@HadyDoughman,Oct 7,"Replying to 
@HanadyGerges",[],33.894204,35.485805,Beirut
@UNICBeirut,Oct 7,"مستشفى #رفيق_الحريري الجامعي، مع #الأمم_المتحدة في #لبنان والشركاء، يحثون الأفراد والقطاعات على الالتزام التام بالتدابير الوقائية لاحتواء الانتشار السريع والمقلق
لفيروس #كورونا المستجدّ.

إقرأوا البيان 
https://bit.ly/2F8DS57

#أوقف_كوفيد #حافظ_على_صحتك #الحل_بإيدنا #كوفيد١٩","['#كورونا', '#الحل_بإيدنا', '#كوفيد١٩', '#الأمم_المتحدة', '#لبنان', '#حافظ_على_صحتك', '#أوقف_كوفيد', '#رفيق_الحريري']",33.894204,35.485805,Beirut
@AlakhbarNews,Oct 7,"علي عواد | هذه هي العلاجات التي خضع لها ترامب 
#كورونا 
@ali_awwad_",['#كورونا'],33.894204,35.485805,Beirut
@vintage_marmite,Oct 7,"Replying to 
@JohnRobertsFun",[],33.894204,35.485805,Beirut
@Nisrin_Juve,Oct 7,"Replying to 
@dikezboidat",[],33.894204,35.485805,Beirut
@Kataeb_Eng,Oct 7,"AFP citing advisor: #Trump was in Oval Office on Tuesday, day after discharge from hospital to continue Covid-19 treatment",['#Trump'],33.894204,35.485805,Beirut
@crixus_ar,Oct 7,"Replying to 
@Abdulillah1435",[],33.894204,35.485805,Beirut
@tallcedarofleb,Oct 7,"Even the mildest Covid case risks leaving lingering symptoms months later https://bloomberg.com/news/articles/2020-10-07/even-mildest-covid-risks-leaving-lingering-symptoms-months-later… via 
@business",[],33.894204,35.485805,Beirut
@RRayshouny,Oct 7,"Facebook Took Down A Trump Post That Compared COVID-19 To The Flu And Said That We Should Just Learn To Live With It

https://flip.it/c7WR1H
@Twitter
 should follow the same",[],33.894204,35.485805,Beirut
@CarmenGeha,Oct 7,"The goodness and professionalism and compassion of medical heroes in times of darkness and sickness Dr. 
@firassabiad",[],33.894204,35.485805,Beirut
@GGhazeeri,Oct 7,"We need some good news
       Will a Face Mask Prevent The Flu And COVID-10? What MDs Say",[],33.894204,35.485805,Beirut
@CrysChamaa,Oct 7,"Exciting webinar on #CVA for #WASH and adaptations for #Covid_19 ! With 
@RedCrossLebanon
 @NepalRedCross
 and 
@MyanmarRedCross","['#WASH', '#CVA', '#Covid_19']",33.894204,35.485805,Beirut
@BissanCampaigns,Oct 7,"The strategy in #Lebanon is to just let the virus rip through the population because there's no authority / political will anywhere to impose lockdown. At-risk people are being sacrificed. We need at least a ban on gatherings, nightclubs, religious services, weddings. #Covid_19","['#Covid_19', '#Lebanon']",33.894204,35.485805,Beirut
@Najdeh_lebanon,Oct 7,برالياس، قام مركز التربية والدعم النفس-اجتماعي، بتنظيم نشاط قلعة الامان عن بُعد لمجموعة من الأطفال لتعزيز مفهوم آليات الوقاية والتباعد الجسدي بين الأشخاص والطريقة الصحيحة لارتداء الكمامة لدورها المهم في الوقاية من فيروس كورونا (كوفيد- 19),[],33.894204,35.485805,Beirut
@mpmichelmoussa,Oct 7,"زرنا اليوم وزير الصحة للتداول   بالاجراءات المتخذة لمواجهة جائحة كورونا في السجون وقاية وعزلا ومعالجة.
سنتابع غدا موضوع الاكتظاظ بالسجون في لجنة حقوق الانسان النيابية بحضور وزيرة العدل ووزير الصحة ووزارة الداخلية",[],33.894204,35.485805,Beirut
@bashmatra,Oct 7,"Replying to 
@Lebanon__10452
 and 
@LebarmyOfficial",[],33.894204,35.485805,Beirut
@salmanonline,Oct 7,"هل لبنان امام السيناريو الايطالي في انتشار فيروس كورونا؟.
تعاني معظم المستشفيات من ضغط كبير نتيجة ارتفاع أعداد المصابين ويحذر مسؤولون من إمكانية وصول قدرتها الاستيعابية الى حدها الأقصى وعدم تمكنها من استقبال مزيد من المرضى. 
@firassabiad
  شاهدوا التقرير
https://youtube.com/watch?v=DFD7goaar5s…",[],33.894204,35.485805,Beirut
@yasnaH_,Oct 7,"#Iran has reported it's deadliest day for #Covid_19 on record 
- 239 people died overnight
- Total of over 27k dead and 483k infected, per health ministry figures
- Worries of hospital bed shortage in Tehran, which has seen a spike in cases","['#Iran', '#Covid_19']",33.894204,35.485805,Beirut
@qatarnewsnet,Oct 7,Contact tracing is essential to break COVID-19 transmission -,[],33.894204,35.485805,Beirut
@paltoday_tv,Oct 7,"#عاجل
الصحة: 6 وفيات و281 إصابة جديدة بفيروس كورونا بالضفة و102 بالقدس خلال 24 ساعة",['#عاجل'],33.894204,35.485805,Beirut
@Paltodaytv,Oct 7, 127 إصابة جديدة بفيروس كورونا في قطاع غزة,[],33.894204,35.485805,Beirut
@meerizle,Oct 7,"Replying to 
@Ieability
 and 
@wilfredxyounes",[],33.894204,35.485805,Beirut
@Sunniva_Rose,Oct 7,"THREAD: Lebanon's Health Minister 
@Hamad_hassan20
 announced a new plan to fight the rapid spread of Covid 19 in #Lebanon, where hospitals are running out of space and of supplies because of the economic crisis.

There are several points that are unclear:",['#Lebanon'],33.894204,35.485805,Beirut
@zibaradiaa,Oct 7,"غَزَت #كورونا #العدليات ؛ تم اليوم اقفال العديد من #المحاكم . 
اتقوا الله في هذا #البلد الضعيف . اقفلوا #لبنان لمدة ١٥ يوما كليا للسيطرة على الإنتشار قبل فوات الأوان .
نسأل الله السلامة للجميع","['#العدليات', '#البلد', '#المحاكم', '#كورونا', '#لبنان']",33.894204,35.485805,Beirut
@BeirutcomMag,Oct 7,"اصابة لاعب نادي العهد بفيروس كورونا.. وهذه نتائج الفريق https://beirutcom.net/194878 #BeirutcomMag via 
@BeirutcomMag
 

#فيروس_كورونا #نادي_العهد_الرياضي #العهد #كورونا_لبنان #بيروتكم #رياضة #كرة_القدم 
@AlAhedFc","['#العهد', '#فيروس_كورونا', '#نادي_العهد_الرياضي', '#BeirutcomMag', '#كرة_القدم', '#رياضة', '#كورونا_لبنان', '#بيروتكم']",33.894204,35.485805,Beirut
@giostabile,Oct 7,"Israele in ginocchio per il Covid: quasi 300mila contagi e ospedali nei parcheggi https://lastampa.it/esteri/2020/10/06/news/israele-in-ginocchio-quasi-300mila-contagi-e-ospedali-nei-parcheggi-1.39388174… via 
@LaStampa",[],33.894204,35.485805,Beirut
@taymenlebnen,Oct 7,"Replying to 
@riwamarie",[],33.894204,35.485805,Beirut
@chanson77,Oct 7,"نقيبة مستوردي المستلزمات والمعدات الطبية سلمى عاصي: هناك نقص كبير ويجري تعقيم معدات تُستعمل لمرة واحدة لإعادة استخدامها بسبب انقطاعها  

بيسلّم عليكم التعقيم وبيقلكم : يا محلا فيروس كورونا قدام فيروس تلقطه بعملية جراحية!!!!",[],33.894204,35.485805,Beirut
@hewwcaptin,Oct 7,"ما تفكرو انو انا مع قصة النرلة خاصتا بهالفترة الي عدد كورونا عم يزيد في بس مثلا بجامعتي عم ينزلونا Labs و حينزلونا على ال quizzes, midterms & finals
فخلص ينزلونا ما محرزة.",[],33.894204,35.485805,Beirut
@khouryrt,Oct 7,"Patient asks for a box of Azithromycin, says his doc *in NYC* told him to keep it at home in case he gets COVID

Sorry, I won't give a drug for a potential treatment of a virus u haven't caught yet, in the midst of drug shortage, when patients w real bacterial infections need it.",[],33.894204,35.485805,Beirut
@philabouzeid,Oct 7,"#Covid_19 Updates #Lebanon : DAILY NEW over 1000 cases Since 10 days ! 
Lebanon will be heading soon to the Italian Scenario.","['#Covid_19', '#Lebanon']",33.894204,35.485805,Beirut
@layalhaddad,Oct 7,"هذه الشابة الأثيوبية التي غادرت أخيراً بيروت تعرّضت خلال عام للعنف الجنسي، من قبل ""كفيلها"" وهو رجل أمن لبناني امتنع طيلة هذه الفترة عن دفع مستحقاتها، ثمّ ""رماها"" خارج القنصلية الأثيوبية، حيث أصيبت بفيروس كورونا",[],33.894204,35.485805,Beirut
@joe_younan21,Oct 7,"•اللبناني :كورونا 
•الطالب اللبناني :كورونا ،ضعف نظر ، وجع ضهر ، وجع راس ، وجع نفسي ، وجع بالرقبة ، وجع وين ما كان 
 #onlineclasses 
#الدراسة_عن_بعد","['#onlineclasses', '#الدراسة_عن_بعد']",33.894204,35.485805,Beirut
@Khaliiid_It,Oct 7,"- تويتر: سياسة كورونا انهيار حرب اهلية
- انستغرام: سهرات ضهرات حفلات و صور
- فايسبوك: #صورتك_مع_ابن_خال_بنت_عمتك_challenge",['#صورتك_مع_ابن_خال_بنت_عمتك_challenge'],33.894204,35.485805,Beirut
@Lebanowofficial,Oct 7,"#لبنان_الآن :
 عـاجـل | اليمن: تسجيل 6 اصابات جديدة بفيروس كورونا

#Lebanon_Now","['#Lebanon_Now', '#لبنان_الآن']",33.894204,35.485805,Beirut
@KevinRivaton,Oct 7,"Covid-19 : à Cannes, le tourisme d'affaires frappé par la crise - Franceinfo",[],33.894204,35.485805,Beirut
@Taabata_sharran,Oct 7,"أي مسؤول يصرح بأنه مصاب بكورونا 
تأكدوا بأنه من نخبة المنافقين 
كذابو الصف الأول 
#كورونا_كذبةالعصر #بيل_غيتس_متحول_جنسيا  #بيت_جعفر #المؤسسةالعامةلكهرباءلبنان #الأرض_مسطحة","['#بيل_غيتس_متحول_جنسيا', '#كورونا_كذبةالعصر', '#المؤسسةالعامةلكهرباءلبنان', '#الأرض_مسطحة', '#بيت_جعفر']",33.894204,35.485805,Beirut
@naaaaaaaabil,Oct 7,"خلينا نوقف كورونا على الباب...باب المدرسة باب البنك باب اي مؤسسة حتى باب الباص وسيارة التكسي.
خلينا ناخذ حرارة الطلاب والاشخاص عن بعد مع تطبيق على الهاتف  
مع هذا الجاهز لخترعته وتجرب بالجامعة الامريكية ممكن نساهم بتوقيف كورونا.
#قفّل_ع_الكورونا 
#كورونا
#كورونا_لبنان","['#قف', '#كورونا_لبنان', '#كورونا']",33.894204,35.485805,Beirut
@Alinahle1704,Oct 7,"نخوض مع كورونا حرب قوامها الوعي.
مع زيادة عدد الاصابات،يشكل العدد اليومي ١٠٪ من اجمالي عدد الفحوضات !
لذلك هذا الاسبوع هناك زيادة باعداد الفحوص سنلامسها بزايدة ملحوظة في الحالات ،في ظل خروج المستشفيات من الخدمة و عدم القدرة على استقبال مرضى كورونا
الحل تباعد ، الكمامة ، تعقيم",[],33.894204,35.485805,Beirut
@saadelara,Oct 7,"I’m taking one of the best online courses on International #Refugee Law 
@IIHL_Sanremo
 and can’t stop thinking how #Covid_19 has changed our teaching and learning methodologies.
#SDG9 #technology","['#technology', '#Covid_19', '#SDG9', '#Refugee']",33.894204,35.485805,Beirut
@anwarproduction,Oct 7,"Replying to 
@hadimourad1",[],33.894204,35.485805,Beirut
@glcarlstrom,Oct 7,"Life comes at you fast: A few months ago Netanyahu was musing about early elections and touting Israel's handling of covid-19; now the country is locked down, his popularity has crashed and 49% of Israelis want an early vote.",[],33.894204,35.485805,Beirut
@ghiaub,Oct 7,"4/5 As we approach the health system capacity, hospitals ask their ICU nurses and doctors to work overtime and care for more patients. Given the nature of their work, health workers are more susceptible to COVID-19 infection.",[],33.894204,35.485805,Beirut
@Fredie50,Oct 7,Is it a spell in COVID 19 why ignorance n irresponsibility is dominating from Europe to ME to America,[],33.894204,35.485805,Beirut
@FadiaOChaker,Oct 7,"We are living in a constant fear of what will happen tomorrow. Poor families are increasing and people are dying of poverty, hunger, sadness and grief. For how long lebanese should suffer? Enough.
#lebanon #BeirutBlast #Covid_19","['#Covid_19', '#BeirutBlast', '#lebanon']",33.894204,35.485805,Beirut
@AbedKHABBAZ,Oct 7,"Home Medical Management Plan for Mild Covid-19 by Dr Sandhya Ramanathan https://youtu.be/2ZoBb-ngk5k via 
@YouTube",[],33.894204,35.485805,Beirut
@fadibdn,Oct 7,التاريخ المعاصر لازم يسجل القرار التاريخي باقفال نص سوق الزلقا عالشمال لإحتواء الوباء #كورونا_لبنان,['#كورونا_لبنان'],33.894204,35.485805,Beirut
@yusuf_999_,Oct 7,يعني الوضع اللي وصلنا لالو بالكورونا شي بشع اعداد كبيرة وكل يوم اعداد بالالاف وهيدا غير الوضع الاقتصادي البشع اللي عم نمر في واخر الشهر ما راح نقدر ناكل بسبب رفع الدعم والله يستر من اللي راح يجي  #كورونا_لبنان,['#كورونا_لبنان'],33.894204,35.485805,Beirut
@kataeb_Ar,Oct 6,تجربة إعلاميّين مع كورونا: غباء وتخلّف... والصراخ يملأ المستشفى,[],33.894204,35.485805,Beirut
@moefatrouni,Oct 6,":)
#كورونا",['#كورونا'],33.894204,35.485805,Beirut
@heartofbeirut,Oct 6,"معقول يوقع ميشال عون؟
مش شايف انو بعد بتحرز  التوبة والكذب بدمه. 
سألو تاريخه.
#ميشال_عون
#Covid_19 #التطبيع_خيانة #صباح_الخيرᅠ","['#التطبيع_خيانة', '#ميشال_عون', '#Covid_19', '#صباح_الخيرᅠ']",33.894204,35.485805,Beirut
@Lebanon24,Oct 6,"الصحة العالمية: لا يمكننا انتظار ظهور لقاح لـ""كورونا"" لأنّه لن يكون الوباء الأخير
#Lebanon24
 https://lebanon24.com/news/world-news/753137/lebanon24-article?utm_source=article-753137&utm_medium=Twitter-Sharing-TheWALL&utm_term=Twitter-Sharing-TheWALL&utm_campaign=Twitter-Sharing-TheWALL&src=twitter-share… via 
@Lebanon24",['#Lebanon24'],33.894204,35.485805,Beirut
@alahdath24,Oct 6,الأردن... حظر تجول شامل يومي الجمعة والسبت للحد من تفشي كورونا,[],33.894204,35.485805,Beirut
@beiruting,Oct 6,"surprising' symptoms that could be an early warning sign of coronavirus

#كورونا_لبنان",['#كورونا_لبنان'],33.894204,35.485805,Beirut
@Najdeh_lebanon,Oct 6,الرشيدية، قام مركز التربية والدعم النفس-اجتماعي، بتنظيم نشاط عن بُعد لمجموعة من الأطفال حول طرق الأمان والحماية الصحية في المنزل وآليات الوقاية ومفهوم التباعد الجسدي المسافة الآمنة بين الأشخاص والطريقة الصحيحة لارتداء الكمامة لدورها المهم في الوقاية من فيروس كورونا (كوفيد- 19),[],33.894204,35.485805,Beirut
@CyrilSirgi,Oct 6,"كل من يلتزم بإجراءات كورونا و ما عم يسهر و يعمل عزايم بالبيت عندو، فهذا الشخص بريء من حيوَنة بقيّة الشعب اللبناني (أي أكثرية الشعب)

بلا كومنتس إنو حرام الحيوان و ما حدا يعيّشنا ياها، لأن الله خلقنا مع عقل، لنصير نفهم أكثر من الحيوان، بس هيك شعب ما خصّو لا بالله ولا بالعقل !!",[],33.894204,35.485805,Beirut
@lebanondebate,Oct 6,"التعليمُ في ظل أزمة #كورونا على طاولة لجنة التربية
http://lebanondebate.com/news/501765
@BahiaHariri
 @Hamad_hassan20
 @mophleb
 @TarekMMajzoub
 @EdgardTraboulsi",['#كورونا'],33.894204,35.485805,Beirut
@AlMayadeenNews,Oct 6,"في #أنتم_أونلاين: هجوم شرس على الرئيس #الأميركي دونالد #ترامب بعد خروجه من المستشفى إثر إصابته بفيروس #كورونا

#TrumpCovid19 
@amanimhanna
 
@MortadaSaja","['#ترامب', '#أنتم_أونلاين', '#TrumpCovid19', '#كورونا', '#الأميركي']",33.894204,35.485805,Beirut
@Mustaqbalweblb,Oct 6,"طرابلس تسجل 52 إصابة جديدة بـ""كورونا"" https://mustaqbalweb.com/article/139034",[],33.894204,35.485805,Beirut
@4FirasAjram,Oct 6,"Replying to 
@samykleyb",[],33.894204,35.485805,Beirut
@RaniaKhalek,Oct 6,"It’s blackmail. “You only get covid relief after I win the election.” So if he loses, does he crash the economy further?",[],33.894204,35.485805,Beirut
@BernaChar,Oct 6,"اليوم شفت زلمي حاطط كمامة, يمكن الو زمان حاتطا, عرقت الكمامة فبرما لجهة برا وجهة برا صارت عتًموا
, الكورونا مش رح يختفي اذا ما لقيوا لقاح, قد ما نحمي حالنا في ناس ما عندا مسؤولية, اذا ما معك تشتري كمامة في الف طريقة تحمي حالك فيا #كورونا_لبنان",['#كورونا_لبنان'],33.894204,35.485805,Beirut
@RachidovG,Oct 6,"Hey Campers - أهلا بالكمبرة
@PUBG
 #PUBG #PUBGモバイル #gaming #gamedev #PlayStation5
 #ببجي_PUBG #لبنان_ينتفض #Lebanon #السعودية #العراق #قطر #الكويت #فلسطين #الامارات #تركيا #الأردن #كورونا #ترامب #عُمان #البحرين #Def_ALONE_Exhibition #quotes #quote #Xbox
 #coronavirus #Covita","['#quote', '#gamedev', '#ع', '#لبنان_ينتفض', '#gaming', '#Def_ALONE_Exhibition', '#PUBG', '#تركيا', '#فلسطين', '#Covita', '#البحرين', '#Xbox', '#الأردن', '#ببجي_PUBG', '#السعودية', '#الكويت', '#quotes', '#PUBGモバイル', '#العراق', '#coronavirus', '#ترامب', '#PlayStation5', '#قطر', '#Lebanon', '#الامارات', '#كورونا']",33.894204,35.485805,Beirut
@89hamoudii,Oct 6,"#كورونا_لبنان
قرار الإغلاق كعقاب الأستاذ
لتلامذة ""مشاغبين""
الإلتزام أو استدعاء الأهل!!",['#كورونا_لبنان'],33.894204,35.485805,Beirut
@_calmchaos_,Oct 6,The COVID situation is stressing me out so much. It’s so unpredictable. Healthy individuals (especially health care professionals) are being hit hard. It’s so frustrating.,[],33.894204,35.485805,Beirut
@AliwaaNewspaper,Oct 6,"بعد شهر من تعيينه.. إقالة «أوّل وزير كفيف» في تونس بسبب «كورونا»
https://bit.ly/36ERoJ4",[],33.894204,35.485805,Beirut
@malidragon,Oct 6,I’m sorry. Did the Governor just say because we will have more Covid tests that we can open schools?,[],33.894204,35.485805,Beirut
@akram_jammal,Oct 6,"Replying to 
@Hassan_Bittar",[],33.894204,35.485805,Beirut
@MinistryInfoLB,Oct 6,- البرازيل تسجل 11946 إصابة و323 وفاة جديدة بفيروس كورونا,[],33.894204,35.485805,Beirut
@Loulzw1,Oct 6,موضة فرضتها “كورونا”… الحفلات “أونلاين” في ميزان الربح والخسارة مادياً وجماهيرياً,[],33.894204,35.485805,Beirut
,,,[],33.894204,35.485805,Beirut
@CausCenter,Oct 6,"""يجب أن نقوم بإعداد مرحلة ما بعد الوباء من جانب الأكاديميين، وكذلك جميع الجهات الفاعلة في المجتمع المدني وصانعي السياسات العامة، من أجل تحويل هذه المأساة إلى ميزة.""
#مركز_دراسات_الوحدة_العربية #كورونا #العالم_وكورونا #Covid19
http://ow.ly/cBW550BKKWi","['#العالم_وكورونا', '#مركز_دراسات_الوحدة_العربية', '#كورونا', '#Covid19']",33.894204,35.485805,Beirut
@A_Paulikevitch,Oct 6,"4 days and he is out of the hospital?
Hello political stunts at their best!!
Stop the bullshit!!
#TrumpCovidHoax #Trump #TrumpLied200KDied #TrumpLiedPeopleDied #DonaldTrumpCovid #Covid_19 #donaldtrumphasCOVID","['#donaldtrumphasCOVID', '#TrumpLied200KDied', '#Covid_19', '#DonaldTrumpCovid', '#TrumpLiedPeopleDied', '#TrumpCovidHoax', '#Trump']",33.894204,35.485805,Beirut
@DailyStarLeb,Oct 6,"COVID-19 cases soar in Lebanon with 1,261 new infections, 10 further deaths",[],33.894204,35.485805,Beirut
@joemoukarzelone,Oct 6,Trump is already breaking platform rules again with false claim that COVID-19 is ‘far less lethal’ than the flu,[],33.894204,35.485805,Beirut
@Fredie50,Oct 6,"@AlMamlakaTV
 سؤال بسيط لماذا لا تفرض غرامه صارمه على عدم و ضع الكمامه و هو اجراء نجح في دول اخرى لانخفاض اصابات كورونا من عدة الاف الى اقل من ٥٠٠ ؟  ارجو توجيه السوءال الساده المسؤولين في الاردن الحبيب",[],33.894204,35.485805,Beirut
@tajdeedlebanon,Oct 6,"كيف توزّعت الـ 1261 إصابة بـ""كورونا"" على المناطق اللبنانية؟

نشرت #وزارة_الصحة العامّة اليوم الثلاثاء، جدولاً بيّنت فيه كيف توزّعت الإصابات الجديدة بفيروس كورونا على الأقضية اللبنانية.",['#وزارة_الصحة'],33.894204,35.485805,Beirut
@jeniferwahbah,Oct 6,"Replying to 
@FaresAya
 and 
@rprwzkii",[],33.894204,35.485805,Beirut
@Ar_independent,Oct 6,غادر الرئيس الأميركي دونالد ترامب المستشفى مساء الاثنين بعد أربعة ايام من العلاج من فيروس كورونا وفعل ذلك بطريقة درامية وكأنه يخرج برنامجاً لتلفزيون الواقع، حين وّقت خروجه من المستشفى مع برامج الاخبار المسائية، التي يشاهدها الملايين من الاميركيين. جاء ذلك بعدما اثار جدلاً حاداً,[],33.894204,35.485805,Beirut
@manoelmatar,Oct 6,"#الدكوانة الأولى بالمتن بأعداد كورونا
بس وزارة الداخلية ما سكرت المنطقة
والمعلومات بتقول انو البلدية بالدكوانة فيها أعضاء مصابين
لهيك ما في حدا يسكر الطرقات ويحجر المنطقة
على كل حال، حطو الكمامة وانحجرو وحدكن.
#كورونا","['#الدكوانة', '#كورونا']",33.894204,35.485805,Beirut
@mumblyjoe,Oct 6,How do you report someone for covid misinformation? No such option on their page. Wound up reporting someone for self harm.,[],33.894204,35.485805,Beirut
