username,user_link,location,lat,long,sentiment
Alaa A. Rababah,https://twitter.com/AlaaARababah,المحتي,34.255,35.6808,-0.15000000000000002
Alaa Abou Hadir,https://twitter.com/abouhadir,الوادي,34.2,35.8833,0.125
Alaa Al Bayaa,https://twitter.com/bayaa_alaa,تعيد,33.5742,35.5453,-0.04536013032106782
Alaa Fakih,https://twitter.com/afakih80,بيروت,33.8719,35.5097,0.0
Alaa K,https://twitter.com/Molotov110_,فيع,34.3484,35.7883,-0.3
Alaa Kalakech,https://twitter.com/AlaaKalakech,الشعب,34.0467,35.6489,-0.48333333333333334
Alaa Kanbar,https://twitter.com/KanbarAlaa,حاقل,34.1705,35.7501,0.3787878787878787
Alaa Merheb,https://twitter.com/alaamerheb,الدوير,33.3903,35.4177,-0.14583333333333334
Alaa Merhi,https://twitter.com/AlaaMerhi3,الشعب,34.0467,35.6489,0.35
Alaa Saddik,https://twitter.com/AlaaSaddik,صباحية,33.82,35.5472,0.07999999999999999
Alaa Shaaban,https://twitter.com/AlaaSha60975198,لاي,33.8533,35.5239,-0.06010101010101013
Alaa Zalzali,https://twitter.com/alaazalzali,السليخ,34.0194,35.7853,0.5
Alaa Zayat,https://twitter.com/alaazayat,الكوع,33.1867,35.4042,-0.010000000000000007
Alaa ismail,https://twitter.com/alaaismail5,رامات,34.2183,35.7164,0.2
Alaa. D. S,https://twitter.com/jW8HX9Kb55h2CeD,عين الصالحية,34.0761,35.713,0.5
Alaalnajjar,https://twitter.com/amb_leb,الشعب,34.0467,35.6489,0.0
Alahdath 24 الأحداث٢٤,https://twitter.com/alahdath24,الزموقة,33.9678,35.7056,0.0017316017316017268
Alain,https://twitter.com/Alainbouyouness,رامات,34.2183,35.7164,-0.078125
Alain Nohra,https://twitter.com/AlainNohra2,إهمج,34.1219,35.7853,0.20416666666666666
Alain Saleh,https://twitter.com/Alainsaleh,بشري,34.2508,36.0106,0.225
Alakhbar Canada,https://twitter.com/AlakhbarCanada,بيقون,33.6167,35.5825,0.08522727272727272
AlbSad,https://twitter.com/AlbertSadek,القموع,34.1089,35.9036,0.175
Albehar Magazine,https://twitter.com/Albehar_Mag,عينات,34.1117,35.6625,-0.17285714285714282
Aldadpress.com,https://twitter.com/alddadpress,حاقل,34.1705,35.7501,-0.02
Aleen,https://twitter.com/Alinemeghaizel1,الشعب,34.0467,35.6489,0.04943181818181819
Alex,https://twitter.com/Alexandre1L,الصفرا,34.0371,35.6408,0.17045454545454544
Alex A,https://twitter.com/Loox09,بحديدات,34.1492,35.7067,-0.024999999999999994
Alex Paulikevitch,https://twitter.com/A_Paulikevitch,بيروت,33.8719,35.5097,0.171875
Alexandra†,https://twitter.com/AlexandraAlad,الهديرة,33.9306,35.6069,0.04772727272727273
Alexandre El Achkar,https://twitter.com/alexachk,سيران,34.0994,35.6606,0.0
Alexandre Nehme,https://twitter.com/Nehme_alex,الزفات,33.4422,35.5839,0.0
Alexi Costantine,https://twitter.com/costantinealexi,يات,33.8606,35.5656,0.0
Alfa Telecom,https://twitter.com/AlfaTelecom,فيع,34.3484,35.7883,0.125
Alhaitham Gamal,https://twitter.com/AlhaithamMoussa,كين,33.7956,35.5731,0.2869318181818182
Ali,https://twitter.com/Ali_A_Nehme,حداثا,33.166,35.3902,0.0458772830821442
Ali .'.,https://twitter.com/hiramabiffMM,بيروت,33.8719,35.5097,0.0
Ali A Nakar,https://twitter.com/nakar_ali,الناصرة,33.885999999999996,35.5118,0.10700396825396824
Ali A Rabah,https://twitter.com/alirabah2015,الا,33.8431,35.7333,0.02309027777777777
Ali AM,https://twitter.com/leb_keyboard,الصالحاني,33.1289,35.3035,-0.09375
Ali Abboud,https://twitter.com/aliabboud78,شمع,33.1456,35.2086,0.0
Ali Abdul Wahed,https://twitter.com/Aliabdulwahed94,الدكوة,33.6917,35.8761,-0.026666666666666658
Ali Al Mostrah,https://twitter.com/AliElMostrah,الدلاشة,33.4069,35.5589,0.0
Ali Al-hadi,https://twitter.com/engalimeselmani,الخضيرة,34.0831,35.695,-0.2
Ali Alawieh علي علوية,https://twitter.com/Ali_Alawieh,الغابية,34.1683,35.8978,0.0
Ali Almostafa,https://twitter.com/AliAlmostafa13,بيروت,33.8719,35.5097,-0.024999999999999994
Ali Almuhammady,https://twitter.com/Ali_albkheet,بحديدات,34.1492,35.7067,0.004687500000000011
Ali Altarah الطراح,https://twitter.com/AAltarah,رامات,34.2183,35.7164,-0.5
Ali Ayoub,https://twitter.com/ali_ayoub7,الا,33.8431,35.7333,0.021111111111111112
Ali Bourji,https://twitter.com/abo7seinbourji,الحصيانة,33.5819,35.7028,-0.5
Ali Chaker,https://twitter.com/AliChaker,فيع,34.3484,35.7883,0.0
Ali Daher,https://twitter.com/aliabbasdaher,فيع,34.3484,35.7883,-0.16666666666666666
Ali Dayekh,https://twitter.com/AliDayekh17,اللوبياء,33.428000000000004,35.2881,-0.6
Ali Deeb,https://twitter.com/AliDeeb92,كلش,34.1192,35.7317,0.13636363636363635
Ali Doughman,https://twitter.com/ali_doughman,الهمي,33.9175,35.7147,0.0893939393939394
Ali El Khatib,https://twitter.com/CRAleeKhatib,اللزاق,33.5767,35.5486,-0.3079365079365079
Ali El Sayed,https://twitter.com/ali_el_sayyed,حاقل,34.1705,35.7501,0.03409090909090909
Ali Ezzedine,https://twitter.com/AliEzzedine12,رامات,34.2183,35.7164,-0.5
Ali Farhat,https://twitter.com/alii068,الكرخانا,33.9453,35.7342,-0.06666666666666668
Ali Gül,https://twitter.com/AlGhoul_Allush,الشوية,34.0656,35.7237,0.25
Ali H. Raya,https://twitter.com/Eng_Aliraya,مدفون,34.2108,35.6492,0.4000000000000001
Ali Hallal,https://twitter.com/alihallal,عين الصالحية,34.0761,35.713,-0.05976190476190476
Ali Hamade علي حماده,https://twitter.com/AliNahar,الا,33.8431,35.7333,0.13766233766233765
Ali Hammoud,https://twitter.com/DrAliHammoud2,فيع,34.3484,35.7883,0.07686480186480187
Ali Hamze |,https://twitter.com/alihamze01,حاقل,34.1705,35.7501,0.14873737373737375
Ali Harajly,https://twitter.com/AliHarajly,رامات,34.2183,35.7164,-0.08166666666666667
Ali Harb harb (الحساب الاحتياطي),https://twitter.com/harrbali000,الكرخانا,33.9453,35.7342,0.4333333333333333
Ali Hashem علي هاشم,https://twitter.com/alihashem_tv,عين الصالحية,34.0761,35.713,0.06174242424242424
Ali Hayek,https://twitter.com/AliJHayek,انة,34.3464,36.4833,0.09469696969696968
Ali Hazime,https://twitter.com/hazime_ali,بقرتا,34.1286,35.7983,-0.017857142857142877
Ali Himmo,https://twitter.com/AliHimmo,فيع,34.3484,35.7883,-0.1
Ali Hodroj,https://twitter.com/AliHodr0j,الشعب,34.0467,35.6489,0.19714285714285715
Ali Hoteit,https://twitter.com/ali_m_hoteit,صور,33.2733,35.1939,0.18125
Ali Hussein Rahal,https://twitter.com/aliysf_93,مكاتبة,33.5628,35.3789,0.0
Ali I. Nahle,https://twitter.com/aliinahle,المغراق,34.6103,36.0183,0.19318181818181812
Ali Ibrahim خليك_بالبيت#,https://twitter.com/aliibrahim059,الشواكير,33.2553,35.2153,0.35
Ali Idriss,https://twitter.com/aliMidriss,الرؤوس,33.5422,35.3917,0.13636363636363635
Ali Ismail,https://twitter.com/AliIsma09204143,الفريدس,34.6156,36.2297,0.3271428571428572
Ali Jaber,https://twitter.com/alimouinjaber,بعبدا,33.8339,35.5442,0.1490124458874459
Ali Kaouk,https://twitter.com/VIP_kaouk,عاليه,33.8053,35.6,0.03409090909090909
Ali Kashmar,https://twitter.com/AliKashmar7,حازمية,33.8511,35.5414,-0.31666666666666665
Ali Kassir,https://twitter.com/abofatima07,فيع,34.3484,35.7883,-0.075
Ali Kh,https://twitter.com/AliKhal76248944,يات,33.8606,35.5656,0.0
Ali Khalil,https://twitter.com/AliKhal72345481,بيروت,33.8719,35.5097,-0.025000000000000005
Ali Khansa #StayAlert,https://twitter.com/alikha,حنيّة,33.1857,35.2233,0.1
Ali Maanna,https://twitter.com/El_Maanna,الخنشارة,33.9236,35.7369,-0.3333333333333333
Ali Malek Seifdin,https://twitter.com/ali_seifdin,البنا,34.4719,36.1836,0.0
Ali Malli,https://twitter.com/malliali7,اريسي,33.8667,35.5333,0.25
Ali Mattar,https://twitter.com/DrMatarAli,كلش,34.1192,35.7317,0.24563492063492065
Ali Mehana,https://twitter.com/alimehana,بعبدا,33.8339,35.5442,0.0
Ali Mehdy,https://twitter.com/Alimehdy3,حاقل,34.1705,35.7501,0.25606060606060604
Ali Mes,https://twitter.com/abo_jaweher,الا,33.8431,35.7333,0.29500000000000004
Ali Mortada,https://twitter.com/AliMort52369106,رامات,34.2183,35.7164,0.24375
Ali Moussa,https://twitter.com/alihasanmoussa1,بيروت,33.8719,35.5097,0.0
Ali Moussawi,https://twitter.com/alimoussawi_1,مسلا,34.5917,36.1597,0.35
Ali Nader,https://twitter.com/alinader94,الزاير,34.0711,35.6586,0.171875
Ali Naji,https://twitter.com/najiali766,فرشع,34.1297,35.7644,0.06990740740740738
Ali Naji Jaber متحدون,https://twitter.com/aliyohmor12345,الدلاشة,33.4069,35.5589,-0.2083333333333333
Ali Nasrallah,https://twitter.com/alito_3,لاي,33.8533,35.5239,0.35000000000000003
Ali Nassar,https://twitter.com/AliNassar04,الغاميرات,34.2953,36.2908,0.0625
Ali Nasser للزراعات العضويه,https://twitter.com/ANN82668838,الشوية,34.0656,35.7237,0.46875
Ali Nd,https://twitter.com/DrAliNd1,رامات,34.2183,35.7164,0.08333333333333333
Ali Oleik,https://twitter.com/AliOleik10,بيروت,33.8719,35.5097,0.0
Ali Rammal,https://twitter.com/AliRamm69272257,طفيل,33.85,36.3669,0.15892857142857142
Ali Rida Sbeity,https://twitter.com/AliRida_SB,الغابات,34.0822,35.8733,-0.35714285714285715
Ali Rsheed,https://twitter.com/AliRsheed,لحفد,34.1647,35.7775,0.1
Ali S Obeid,https://twitter.com/AliiiObeid,الهري,34.3067,35.7133,0.0
Ali Shaib,https://twitter.com/AliShai45226196,القادرية,34.4165,35.9281,0.12222222222222219
Ali Sherry,https://twitter.com/Ali47588043,بيروت,33.8719,35.5097,0.1
Ali Slaiby (أبو بشّٰار),https://twitter.com/AliSlaiby3,كلش,34.1192,35.7317,0.27708333333333335
Ali Thaher,https://twitter.com/Disgin_Skills,المحطة,34.0228,35.7061,0.05
Ali Tlais,https://twitter.com/AliTlai69939972,فيع,34.3484,35.7883,-0.0955492424242424
Ali Wehbi,https://twitter.com/Alii_Wehbi,حاقل,34.1705,35.7501,-0.08538961038961039
Ali Yaacoub,https://twitter.com/AliYaacoub17,عين الصالحية,34.0761,35.713,-0.0625
Ali Zaabalawi,https://twitter.com/AliZaabalawi,بيروت,33.8719,35.5097,0.0
Ali Zawawy,https://twitter.com/Alizawawy,بيروت,33.8719,35.5097,0.0
Ali Zein,https://twitter.com/alikhmahoo,لاي,33.8533,35.5239,0.25
Ali abou darwish #سننتقم,https://twitter.com/AK47961,بيروت,33.8719,35.5097,0.0
Ali ayoub,https://twitter.com/_aliayoub,كلش,34.1192,35.7317,0.39166666666666666
Ali ghandour,https://twitter.com/Alighandour8,الا,33.8431,35.7333,0.0
Ali khalil,https://twitter.com/khalilo7777,بيروت,33.8719,35.5097,-0.07142857142857142
Ali kobaissy,https://twitter.com/abou_dwoud,المغيسل,34.0242,35.76,0.043181818181818175
Ali sRt (أبـو كِـنانْ),https://twitter.com/Alisrt80584080,النشبة,33.4153,35.7472,0.0
Ali sabri Hmadeh,https://twitter.com/hmadeh_ali,بعبدا,33.8339,35.5442,0.0
Ali saleh,https://twitter.com/Ali313QQ,رامات,34.2183,35.7164,0.0
Ali yousef ||,https://twitter.com/aliyous99609379,رامات,34.2183,35.7164,0.0
Ali.H.Mcheik,https://twitter.com/Ali__mcheik,بعبدا,33.8339,35.5442,0.0
Ali.JML☆☆☆,https://twitter.com/alijml959595,الزاير,34.0711,35.6586,0.5666666666666667
Ali79,https://twitter.com/almlm77,فيع,34.3484,35.7883,0.0
Ali_Rammal,https://twitter.com/rammal_aly,بيروت,33.8719,35.5097,0.0
Alia,https://twitter.com/alia1alia2,القاسمية,33.3314,35.2528,0.0
Alia Aidy,https://twitter.com/aliaailly,بيروت,33.8719,35.5097,0.0
Alia Moubayed علياء المبيّض,https://twitter.com/aliamoub,الشطحان,33.4122,35.5639,0.025
Aliakkari,https://twitter.com/Aliakkari15,حصة,34.2972,36.23,0.25833333333333336
Alien,https://twitter.com/The_Engineer961,معاد,34.195,35.6811,0.1767857142857143
Aline,https://twitter.com/alinemourad10,العربانية,33.8772,35.6786,0.030542410714285716
Aline El Jurdi,https://twitter.com/aline_eljurdi,المتمورة,33.1073,35.2176,0.0
Aline Khalaf,https://twitter.com/khalaf_Aline,الشحال,34.0792,35.6822,0.125
Aline Lahoud,https://twitter.com/alinelahoudoff,بيروت,33.8719,35.5097,0.08333333333333333
Aline geagea,https://twitter.com/Alinegeagea,بيروت,33.8719,35.5097,0.0
Aline_allawi,https://twitter.com/AllawiAline,بيروت,33.8719,35.5097,0.0
Alissar,https://twitter.com/AlissarAboLtaif,بيروت,33.8719,35.5097,0.25
Alissar El Sibai,https://twitter.com/ElAlissar,الدلاشة,33.4069,35.5589,0.007499999999999995
Alitfaily11,https://twitter.com/Alitfaily111,معاد,34.195,35.6811,0.2333333333333333
Alkhabar,https://twitter.com/Alkhabar_Agency,المصالي,34.4089,35.9664,0.0590909090909091
Allaa Salloum,https://twitter.com/AllaaSalloum,رامات,34.2183,35.7164,0.19583333333333333
Allakiss,https://twitter.com/lakissamer,وطى البرج,34.1931,35.6347,0.13636363636363635
Allymheydly,https://twitter.com/allymheydly,العربانية,33.8772,35.6786,-0.390625
Alouad Chiken,https://twitter.com/AlouadC,بيروت,33.8719,35.5097,0.0
Alouchi Ali,https://twitter.com/sabrinebaki,المرمغة,34.1044,36.0489,0.225
Alphonso Van Marsh,https://twitter.com/AlphonsoVM,الشطحان,33.4122,35.5639,-0.15
Alsharq Today - الشرق اليوم,https://twitter.com/TodayAlsharq,بيروت,33.8719,35.5097,0.005681818181818177
AlsumariaTV-السومرية,https://twitter.com/alsumariatv,بيروت,33.8719,35.5097,0.0
Aluxe Choker,https://twitter.com/ChokerAluxe,بيروت,33.8719,35.5097,0.0
Aly,https://twitter.com/Alyymortada,بيروت,33.8719,35.5097,0.0
Aly Berro | علي الرضا برو,https://twitter.com/aly_berro,المحتي,34.255,35.6808,0.03333333333333333
Aly Ghosn,https://twitter.com/AliGhoson,انة,34.3464,36.4833,0.03148148148148147
Aly Hammoud,https://twitter.com/alyhammoud1,النخلة,34.3644,35.8272,0.0
Aly Maryam,https://twitter.com/aly_maryam,البالوع,34.2558,36.1258,0.17500000000000002
Aly Tfaily,https://twitter.com/tfailyaly,عين الصالحية,34.0761,35.713,0.1375
Aly.termos,https://twitter.com/AlyTermos,الكوع,33.1867,35.4042,0.17500000000000002
Alya,https://twitter.com/Alya_D_H,الكرخانا,33.9453,35.7342,0.35
Alya Moussa.,https://twitter.com/alyam0ussa,فيع,34.3484,35.7883,-0.2
Alyhaddad علي حداد,https://twitter.com/Alyhaddad20,الجفونة,34.6053,36.1339,0.25
Alzki عٰلــــــّــي,https://twitter.com/KingNothing313,العربانية,33.8772,35.6786,0.2467965367965368
Alمهضوم,https://twitter.com/Lebanon1110,الزاير,34.0711,35.6586,0.06874999999999999
Alيx,https://twitter.com/_Alex__DeLarge_,صارة,33.805,35.5972,0.05000000000000002
Amaken أماكن,https://twitter.com/Amaken25,صور,33.2733,35.1939,0.0
Amal,https://twitter.com/ElGhoussainy,بيروت,33.8719,35.5097,-0.4
Amal Diab #StayHomeSaveLives,https://twitter.com/Amalsdd,بيروت,33.8719,35.5097,0.0
Amal Issa ♕,https://twitter.com/amouly_,شحور,33.2973,35.3744,0.0
Amal.S,https://twitter.com/Amal_sa60,طولين,33.25,35.4369,-0.1288000541125541
Amal20,https://twitter.com/amal20_20,بيروت,33.8719,35.5097,0.06818181818181818
Amalswaidan,https://twitter.com/amalmswaydan,رامات,34.2183,35.7164,0.0
Aman Khanafer,https://twitter.com/amankh117,جا,33.6497,35.4428,0.0
Amanda,https://twitter.com/g47gn_,حزين,33.9692,36.0947,-0.16666666666666669
Amanda Aoun,https://twitter.com/aoun_amanda,العلالي,34.2049,35.7722,0.17500000000000002
Amani Beainy,https://twitter.com/AmaniBeainy,الصار,34.0714,35.6469,0.51875
Amani Essa,https://twitter.com/AmaniEssa14,ولا,34.535,36.1814,0.3746956168831169
Amb Ahmed Safiina,https://twitter.com/AmbSafiina,حالات,34.0828,35.6541,0.0
Ameer Tarabay,https://twitter.com/Ameer_Tarbey,بيروت,33.8719,35.5097,0.10511363636363635
Amer,https://twitter.com/Xn576,بيروت,33.8719,35.5097,0.016666666666666666
Amer Al Abbas,https://twitter.com/AmerAlAbbas1,بيروت,33.8719,35.5097,0.0
Amer Dally,https://twitter.com/dally_amer,بيروت,33.8719,35.5097,0.160625
Amer Tabsh,https://twitter.com/arzleb,البارد,34.1539,35.8983,-0.008333333333333333
Amer Zayan,https://twitter.com/amerzayyan,الصحاري,33.4394,35.5619,0.0
Amin Abou Rashed,https://twitter.com/aminabourashed_,السلطانة,33.3986,35.6278,0.0
Amin Dayekh,https://twitter.com/AminD1979,بيروت,33.8719,35.5097,0.0
Amina,https://twitter.com/AminaIs96253246,الفبركة,33.7972,35.6822,0.8
Amina__mostafa,https://twitter.com/jibal_arz231,الروائس,33.4083,35.3136,0.0
Aminabikaii,https://twitter.com/Aminabikaii2,يادر,34.4142,36.4103,0.0
Amir,https://twitter.com/Amir80409098,لاي,33.8533,35.5239,0.0
Amir Dia,https://twitter.com/AmirDiaa000,الشوم,34.0397,35.7061,0.3761111111111111
Amir Madi,https://twitter.com/amir_madi,تعيد,33.5742,35.5453,0.0
Amir Omar,https://twitter.com/Amir_A_Omar,حنيّة,33.1857,35.2233,-0.20526620370370371
Amir Osama Harfoush,https://twitter.com/harfoush_osama,حداثا,33.166,35.3902,0.17375000000000002
Amira,https://twitter.com/amiralebanon,بدّوع,34.4897,35.9911,0.5
Amira Chaaya,https://twitter.com/AmiraChaaya,العيارة,34.2386,36.1122,0.0
Amneh El Assaad Sawan,https://twitter.com/AmnehAssaad,حومال,33.8114,35.5583,0.0
Amoul,https://twitter.com/amoul007,رامات,34.2183,35.7164,0.11666666666666665
Amr Ibrahim Khudair,https://twitter.com/AmrIKhudair,ايحة,33.5002,35.876,0.0
Amr Kamel,https://twitter.com/AmrKame13485716,قص,34.0862,35.7278,0.0
Amr Mohamed | كوبون فوغا كلوسيت 755,https://twitter.com/Hazl2omAdv,الا,33.8431,35.7333,0.275
Amr Mostafa ElMawazen,https://twitter.com/amrmawazen,بيروت,33.8719,35.5097,0.0
Amro Al-Masri,https://twitter.com/AmroMasri,حداثا,33.166,35.3902,0.0003750000000000031
Ams-News.COM,https://twitter.com/AmsNewsCOM1,بيروت,33.8719,35.5097,0.0
Amu.Alan,https://twitter.com/AmuAlan,الحصافيت,33.1833,35.3972,0.3333333333333333
Anas,https://twitter.com/AKAA1998,بيروت,33.8719,35.5097,0.03214285714285715
Anas_Sarayrah,https://twitter.com/SarayrahAnas,بيروت,33.8719,35.5097,0.0
Anbaa Online,https://twitter.com/AnbaaOnline,حصة,34.2972,36.23,0.0
Andre,https://twitter.com/andre_mahfouz,بيروت,33.8719,35.5097,0.0
Andre Bou Zeid,https://twitter.com/AndreBouZeid,الهديرة,33.9306,35.6069,0.21666666666666665
Andre Dagher,https://twitter.com/AndreDagher1,حاقل,34.1705,35.7501,0.12054846079846082
Angie,https://twitter.com/AngieMoussally,الشطحان,33.4122,35.5639,0.06666666666666667
Angrylebblogger,https://twitter.com/angrylbblog420,الشعب,34.0467,35.6489,0.0
Angy NG,https://twitter.com/AngyNg10,بيروت,33.8719,35.5097,0.3333333333333333
Ani Bedevian,https://twitter.com/ABedevian,سفنتى,33.5051,35.4944,0.0
Anis Hoayek,https://twitter.com/AnisHoayek,انة,34.3464,36.4833,-0.09090909090909093
Annahar,https://twitter.com/Annahar,الغابات,34.0822,35.8733,0.15114538239538244
AnsaryRufaida رفيدة أنصاري,https://twitter.com/AnsaryRufaida,البوشرية,33.8875,35.5561,0.15999999999999998
Anthony,https://twitter.com/Anthonygh89,رامات,34.2183,35.7164,0.16982323232323232
Anthony Abdelnour,https://twitter.com/AnthonyAbdelnur,المارد,33.2075,35.3997,-0.005208333333333315
Anthony Abi Zeid,https://twitter.com/anthonyabizeid,كلش,34.1192,35.7317,0.35
Anthony Abou Jreish,https://twitter.com/AnthonyAJreish,الهري,34.3067,35.7133,0.0
Anthony Eid,https://twitter.com/3idAnthony,رامات,34.2183,35.7164,1.0
Anthony El Haiby أنطوني الهَيبي,https://twitter.com/AnthonyElHaiby,معنية,33.6309,35.4483,-0.04479166666666667
Anthony R.D.,https://twitter.com/DagherAnthony,فيع,34.3484,35.7883,-0.0125
Anthony Tannous,https://twitter.com/AnthoTannous,حداثا,33.166,35.3902,0.0
Anti Fake News #Lebanon ~ ضد التضليل #لبنان,https://twitter.com/AntiFakeNewsME,الرام,34.1847,35.7997,0.03693181818181818
